UF;Zona;Partido;G�nero;Grau de escolaridade;Faixa et�ria;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;2;0,2857;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;2;0,2857;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;3;0,4286;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;21 a 24 anos;2;0,1;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;6;0,3;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;4;0,2;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;7;0,35;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;1;0,05;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;4;0,4;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;2;0,2;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;4;0,4;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO M�DIO INCOMPLETO;21 a 24 anos;1;0,0625;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;7;0,4375;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;7;0,4375;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;1;0,0625;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;L� E ESCREVE;35 a 44 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;2;0,6667;0;0;2024-09-16 15:01:10
RS;112;SOLIDARIEDADE;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;112;UP;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;UP;FEMININO;SUPERIOR INCOMPLETO;18 a 20 anos;1;1;0;0;2024-09-16 15:01:10
RS;112;UP;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;ENSINO M�DIO COMPLETO;Superior a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;2;0,6667;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;AGIR;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;AGIR;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;AGIR;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AGIR;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AGIR;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;113;AGIR;MASCULINO;L� E ESCREVE;70 a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;AGIR;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;ENSINO M�DIO COMPLETO;21 a 24 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;SUPERIOR INCOMPLETO;25 a 34 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;AVANTE;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;AVANTE;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AVANTE;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;113;AVANTE;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;1;0,25;0;0;2024-09-16 15:01:10
RS;113;AVANTE;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ANALFABETO;60 a 69 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ANALFABETO;70 a 79 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;1;0,0588;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;1;0,0588;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;4;0,2353;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;6;0,3529;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;5;0,2941;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;1;0,0156;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;10;0,1563;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;20;0,3125;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;20;0,3125;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;10;0,1563;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;3;0,0469;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,0526;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;4;0,2105;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;8;0,4211;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;5;0,2632;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO COMPLETO;Superior a 79 anos;1;0,0526;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;2;0,0833;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;6;0,25;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;7;0,2917;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;8;0,3333;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;0,0417;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;L� E ESCREVE;35 a 44 anos;1;0,1111;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;L� E ESCREVE;45 a 59 anos;4;0,4444;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;L� E ESCREVE;60 a 69 anos;2;0,2222;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;L� E ESCREVE;70 a 79 anos;1;0,1111;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;L� E ESCREVE;Superior a 79 anos;1;0,1111;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;3;0,1875;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;7;0,4375;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;5;0,3125;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;1;0,0625;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;2;0,6667;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ANALFABETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ANALFABETO;70 a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ANALFABETO;Superior a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;1;0,0526;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;2;0,1053;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;7;0,3684;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;6;0,3158;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;3;0,1579;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;4;0,0909;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;22;0,5;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;13;0,2955;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;5;0,1136;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;3;0,12;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;11;0,44;0;1;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;8;0,32;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;3;0,12;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;4;0,1818;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;9;0,4091;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;6;0,2727;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;2;0,0909;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;1;0,0455;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;L� E ESCREVE;45 a 59 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;L� E ESCREVE;60 a 69 anos;2;0,5;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;1;0,0588;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;2;0,1176;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;7;0,4118;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;4;0,2353;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;2;0,1176;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR COMPLETO;Superior a 79 anos;1;0,0588;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;1;0,1429;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;2;0,2857;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;3;0,4286;0;0;2024-09-16 15:01:10
RS;113;CIDADANIA;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;1;0,1429;0;0;2024-09-16 15:01:10
RS;113;DC;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;DC;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;DC;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;DC;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;DC;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;2;1;0;0;2024-09-16 15:01:10
RS;113;DC;FEMININO;SUPERIOR INCOMPLETO;21 a 24 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;DC;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;DC;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;DC;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;DC;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;1;0,3333;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ANALFABETO;70 a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ANALFABETO;Superior a 79 anos;1;0,5;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;1;0,0213;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;14;0,2979;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;15;0,3191;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;8;0,1702;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;9;0,1915;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;2;0,023;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;8;0,092;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;30;0,3448;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;26;0,2989;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;16;0,1839;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;5;0,0575;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO COMPLETO;25 a 34 anos;3;0,0536;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO COMPLETO;35 a 44 anos;10;0,1786;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO COMPLETO;45 a 59 anos;16;0,2857;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO COMPLETO;60 a 69 anos;13;0,2321;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO COMPLETO;70 a 79 anos;11;0,1964;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO COMPLETO;Superior a 79 anos;3;0,0536;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;4;0,0976;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;16;0,3902;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;10;0,2439;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;8;0,1951;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;3;0,0732;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;L� E ESCREVE;60 a 69 anos;4;0,3636;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;L� E ESCREVE;70 a 79 anos;2;0,1818;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;L� E ESCREVE;Superior a 79 anos;5;0,4545;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR COMPLETO;35 a 44 anos;9;0,2571;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR COMPLETO;45 a 59 anos;2;0,0571;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR COMPLETO;60 a 69 anos;16;0,4571;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR COMPLETO;70 a 79 anos;5;0,1429;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR COMPLETO;Superior a 79 anos;3;0,0857;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR INCOMPLETO;35 a 44 anos;2;0,1667;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR INCOMPLETO;45 a 59 anos;7;0,5833;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR INCOMPLETO;60 a 69 anos;2;0,1667;0;0;2024-09-16 15:01:10
RS;113;DEM;FEMININO;SUPERIOR INCOMPLETO;70 a 79 anos;1;0,0833;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ANALFABETO;Superior a 79 anos;1;1;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;25 a 34 anos;1;0,0345;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;35 a 44 anos;2;0,069;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;45 a 59 anos;8;0,2759;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;60 a 69 anos;11;0,3793;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;70 a 79 anos;6;0,2069;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Superior a 79 anos;1;0,0345;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;25 a 34 anos;5;0,061;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;35 a 44 anos;7;0,0854;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;45 a 59 anos;38;0,4634;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;60 a 69 anos;20;0,2439;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;70 a 79 anos;8;0,0976;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Superior a 79 anos;4;0,0488;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO COMPLETO;25 a 34 anos;1;0,025;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO COMPLETO;35 a 44 anos;5;0,125;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO COMPLETO;45 a 59 anos;15;0,375;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO COMPLETO;60 a 69 anos;5;0,125;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO COMPLETO;70 a 79 anos;9;0,225;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO COMPLETO;Superior a 79 anos;5;0,125;0;1;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO INCOMPLETO;25 a 34 anos;4;0,129;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO INCOMPLETO;35 a 44 anos;9;0,2903;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO INCOMPLETO;45 a 59 anos;9;0,2903;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO INCOMPLETO;60 a 69 anos;7;0,2258;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;ENSINO M�DIO INCOMPLETO;70 a 79 anos;2;0,0645;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;L� E ESCREVE;45 a 59 anos;2;0,4;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;L� E ESCREVE;60 a 69 anos;2;0,4;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;L� E ESCREVE;70 a 79 anos;1;0,2;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR COMPLETO;25 a 34 anos;2;0,0556;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR COMPLETO;35 a 44 anos;5;0,1389;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR COMPLETO;45 a 59 anos;8;0,2222;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR COMPLETO;60 a 69 anos;8;0,2222;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR COMPLETO;70 a 79 anos;8;0,2222;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR COMPLETO;Superior a 79 anos;5;0,1389;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR INCOMPLETO;25 a 34 anos;2;0,0909;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR INCOMPLETO;35 a 44 anos;5;0,2273;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR INCOMPLETO;45 a 59 anos;3;0,1364;0;0;2024-09-16 15:01:10
RS;113;DEM;MASCULINO;SUPERIOR INCOMPLETO;60 a 69 anos;9;0,4091;0;0;2024-09-16 15:01:10
